href,video,gloss,grammar-category,category
/es.es/word/4582/satelite/0/?q=sat%C3%A9lite,https://media.spreadthesign.com/video/mp4/5/39028.mp4,satélite,nombre,ciencia
/es.es/word/45895/rastrillo-cinco-puntas/0/?q=rastrillo+cinco+puntas,https://media.spreadthesign.com/video/mp4/5/618865.mp4,rastrillo cinco puntas,nombre,ciencia
/es.es/word/45863/marcadores-de-madera-para-plantas/0/?q=marcadores+de+madera+para+plantas,https://media.spreadthesign.com/video/mp4/5/625367.mp4,marcadores de madera para plantas,nombre,ciencia
/es.es/word/45835/jardinera-grande-de-patio/0/?q=jardinera+grande+de+patio,https://media.spreadthesign.com/video/mp4/5/624448.mp4,jardinera grande de patio,nombre,ciencia
/es.es/word/45832/rastrillo-para-hojas/0/?q=rastrillo+para+hojas,https://media.spreadthesign.com/video/mp4/5/618825.mp4,rastrillo para hojas,nombre,ciencia
/es.es/word/45831/cultivador/0/?q=cultivador,https://media.spreadthesign.com/video/mp4/5/618820.mp4,cultivador,nombre,ciencia
/es.es/word/45836/casa-para-pajaros/0/?q=Casa+para+p%C3%A1jaros,https://media.spreadthesign.com/video/mp4/5/621534.mp4,Casa para pájaros,nombre,ciencia
/es.es/word/45900/bandeja-semillero/0/?q=bandeja+semillero,https://media.spreadthesign.com/video/mp4/5/618862.mp4,bandeja semillero,nombre,ciencia
/es.es/word/45985/casa-para-pajaros/0/?q=casa+para+p%C3%A1jaros,https://media.spreadthesign.com/video/mp4/5/619122.mp4,casa para pájaros,nombre,ciencia
/es.es/word/459/numero/0/?q=n%C3%BAmero,https://media.spreadthesign.com/video/mp4/5/4516.mp4,número,nombre,ciencia
/es.es/word/42273/bolsa-de-plastico/0/?q=bolsa+de+pl%C3%A1stico,https://media.spreadthesign.com/video/mp4/5/624388.mp4,bolsa de plástico,nombre,ciencia
/es.es/word/42787/tejido/0/?q=tejido,https://media.spreadthesign.com/video/mp4/5/625338.mp4,tejido,nombre,ciencia
/es.es/word/42938/azada/0/?q=azada,https://media.spreadthesign.com/video/mp4/5/618819.mp4,azada,nombre,ciencia
/es.es/word/42358/bolsa-de-basura/0/?q=bolsa+de+basura,https://media.spreadthesign.com/video/mp4/5/623567.mp4,bolsa de basura,nombre,ciencia
/es.es/word/4900/copa-de-arbol/0/?q=copa+de+%C3%A1rbol,https://media.spreadthesign.com/video/mp4/5/330514.mp4,copa de árbol,nombre,ciencia
/es.es/word/4907/cria-de-conejos/0/?q=cr%C3%ADa+de+conejos,https://media.spreadthesign.com/video/mp4/5/40915.mp4,cría de conejos,nombre,ciencia
/es.es/word/4904/clavel/0/?q=clavel,https://media.spreadthesign.com/video/mp4/5/40899.mp4,clavel,nombre,ciencia
/es.es/word/4901/tijera-de-podar/0/?q=tijera+de+podar,https://media.spreadthesign.com/video/mp4/5/40887.mp4,tijera de podar,nombre,ciencia
/es.es/word/4908/criar-ganado/0/?q=criar+ganado,https://media.spreadthesign.com/video/mp4/5/40921.mp4,criar ganado,nombre,ciencia
/es.es/word/49050/florecer/0/?q=florecer,https://media.spreadthesign.com/video/mp4/5/672507.mp4,florecer,verbo,ciencia
/es.es/word/4905/valle/0/?q=valle,https://media.spreadthesign.com/video/mp4/5/40908.mp4,valle,nombre,ciencia
/es.es/word/4902/reforestacion/0/?q=reforestaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/40888.mp4,reforestación,nombre,ciencia
/es.es/word/4906/silvicultura/0/?q=silvicultura,https://media.spreadthesign.com/video/mp4/5/40914.mp4,silvicultura,nombre,ciencia
/es.es/word/4903/vivero/0/?q=vivero,https://media.spreadthesign.com/video/mp4/5/40898.mp4,vivero,nombre,ciencia
/es.es/word/4950/cobertizo/0/?q=cobertizo,https://media.spreadthesign.com/video/mp4/5/41144.mp4,cobertizo,nombre,ciencia
/es.es/word/4955/arado/0/?q=arado,https://media.spreadthesign.com/video/mp4/5/41173.mp4,arado,nombre,ciencia
/es.es/word/4952/parterre-de-flores/0/?q=parterre+de+flores,https://media.spreadthesign.com/video/mp4/5/41155.mp4,parterre de flores,nombre,ciencia
/es.es/word/4957/matorral/0/?q=matorral,https://media.spreadthesign.com/video/mp4/5/475940.mp4,matorral,nombre,ciencia
/es.es/word/4954/azadonar/0/?q=azadonar,https://media.spreadthesign.com/video/mp4/5/41165.mp4,azadonar,verbo,ciencia
/es.es/word/4951/cria-de-ovejas/0/?q=cria+de+ovejas,https://media.spreadthesign.com/video/mp4/5/41154.mp4,cria de ovejas,nombre,ciencia
/es.es/word/4956/arar/0/?q=arar,https://media.spreadthesign.com/video/mp4/5/41181.mp4,arar,verbo,ciencia
/es.es/word/4920/planta-de-exterior/0/?q=planta+de+exterior,https://media.spreadthesign.com/video/mp4/5/40982.mp4,planta de exterior,nombre,ciencia
/es.es/word/4927/perdiz/0/?q=perdiz,https://media.spreadthesign.com/video/mp4/5/41025.mp4,perdiz,nombre,ciencia
/es.es/word/4924/microorganismo/0/?q=microorganismo,https://media.spreadthesign.com/video/mp4/5/41004.mp4,microorganismo,nombre,ciencia
/es.es/word/4928/especies-en-vias-de-extincion/0/?q=especies+en+vias+de+extinci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/41026.mp4,especies en vias de extinción,nombre,ciencia
/es.es/word/4925/ciclo-del-agua/0/?q=ciclo+del+agua,https://media.spreadthesign.com/video/mp4/5/475627.mp4,ciclo del agua,nombre,ciencia
/es.es/word/4922/precipitacion/0/?q=precipitaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/40997.mp4,precipitación,nombre,ciencia
/es.es/word/4929/fauna-y-flora/0/?q=fauna+y+flora,https://media.spreadthesign.com/video/mp4/5/41034.mp4,fauna y flora,nombre,ciencia
/es.es/word/4926/orquidea/0/?q=orqu%C3%ADdea,https://media.spreadthesign.com/video/mp4/5/41014.mp4,orquídea,nombre,ciencia
/es.es/word/4923/descomposicion/0/?q=descomposici%C3%B3n,https://media.spreadthesign.com/video/mp4/5/41003.mp4,descomposición,nombre,ciencia
/es.es/word/4940/marisma/0/?q=marisma,https://media.spreadthesign.com/video/mp4/5/41092.mp4,marisma,nombre,ciencia
/es.es/word/4948/peon-agricola/0/?q=pe%C3%B3n+agr%C3%ADcola,https://media.spreadthesign.com/video/mp4/5/284597.mp4,peón agrícola,nombre,ciencia
/es.es/word/4945/vivero/0/?q=vivero,https://media.spreadthesign.com/video/mp4/5/41123.mp4,vivero,nombre,ciencia
/es.es/word/4947/gallo/0/?q=gallo,https://media.spreadthesign.com/video/mp4/5/439624.mp4,gallo,nombre,ciencia
/es.es/word/4941/jabali/0/?q=jabal%C3%AD,https://media.spreadthesign.com/video/mp4/5/41101.mp4,jabalí,nombre,ciencia
/es.es/word/4949/mercado-agricola/0/?q=mercado+agr%C3%ADcola,https://media.spreadthesign.com/video/mp4/5/41143.mp4,mercado agrícola,nombre,ciencia
/es.es/word/4943/seta-venenosa/0/?q=seta+venenosa,https://media.spreadthesign.com/video/mp4/5/41112.mp4,seta venenosa,nombre,ciencia
/es.es/word/4910/organismo/0/?q=organismo,https://media.spreadthesign.com/video/mp4/5/40931.mp4,organismo,nombre,ciencia
/es.es/word/4915/habitat/0/?q=h%C3%A1bitat,https://media.spreadthesign.com/video/mp4/5/40961.mp4,hábitat,nombre,ciencia
/es.es/word/4912/horticultura/0/?q=horticultura,https://media.spreadthesign.com/video/mp4/5/40946.mp4,horticultura,nombre,ciencia
/es.es/word/4917/especie/0/?q=especie,https://media.spreadthesign.com/video/mp4/5/40971.mp4,especie,nombre,ciencia
/es.es/word/4914/selva-tropical/0/?q=selva+tropical,https://media.spreadthesign.com/video/mp4/5/40952.mp4,selva tropical,nombre,ciencia
/es.es/word/4919/planta-de-interior/0/?q=planta+de+interior,https://media.spreadthesign.com/video/mp4/5/40981.mp4,planta de interior,nombre,ciencia
/es.es/word/4913/trilladora/0/?q=trilladora,https://media.spreadthesign.com/video/mp4/5/40951.mp4,trilladora,nombre,ciencia
/es.es/word/4930/escoba-metalica/0/?q=escoba+met%C3%A1lica,https://media.spreadthesign.com/video/mp4/5/41037.mp4,escoba metálica,nombre,ciencia
/es.es/word/4937/arco-iris/0/?q=arco+iris,https://media.spreadthesign.com/video/mp4/5/41075.mp4,arco iris,nombre,ciencia
/es.es/word/4934/tallo-de-planta/0/?q=tallo+de+planta,https://media.spreadthesign.com/video/mp4/5/41058.mp4,tallo de planta,nombre,ciencia
/es.es/word/4938/granero/0/?q=granero,https://media.spreadthesign.com/video/mp4/5/41083.mp4,granero,nombre,ciencia
/es.es/word/4935/cria-de-gallinas/0/?q=cr%C3%ADa+de+gallinas,https://media.spreadthesign.com/video/mp4/5/41068.mp4,cría de gallinas,nombre,ciencia
/es.es/word/4932/hamaca/0/?q=hamaca,https://media.spreadthesign.com/video/mp4/5/41048.mp4,hamaca,nombre,ciencia
/es.es/word/4939/girasol/0/?q=girasol,https://media.spreadthesign.com/video/mp4/5/41091.mp4,girasol,nombre,ciencia
/es.es/word/4936/pocilga/0/?q=pocilga,https://media.spreadthesign.com/video/mp4/5/41074.mp4,pocilga,nombre,ciencia
/es.es/word/4933/jardineria/0/?q=jardiner%C3%ADa,https://media.spreadthesign.com/video/mp4/5/41057.mp4,jardinería,nombre,ciencia
/es.es/word/46006/bidon-de-agua/0/?q=Bid%C3%B3n+de+agua,https://media.spreadthesign.com/video/mp4/5/625349.mp4,Bidón de agua,nombre,ciencia
/es.es/word/46088/frasco-lavador/0/?q=frasco+lavador,https://media.spreadthesign.com/video/mp4/5/619156.mp4,frasco lavador,nombre,ciencia
/es.es/word/46089/lavaojos-de-emergencia/0/?q=lavaojos+de+emergencia,https://media.spreadthesign.com/video/mp4/5/618805.mp4,lavaojos de emergencia,nombre,ciencia
/es.es/word/46051/reclinatorio-de-jardin/0/?q=reclinatorio+de+jard%C3%ADn,https://media.spreadthesign.com/video/mp4/5/623452.mp4,reclinatorio de jardín,nombre,ciencia
/es.es/word/46092/destrozadora-electrica/0/?q=destrozadora+el%C3%A9ctrica,https://media.spreadthesign.com/video/mp4/5/623434.mp4,destrozadora eléctrica,nombre,ciencia
/es.es/word/46097/hotel-de-insectos/0/?q=Hotel+de+insectos,https://media.spreadthesign.com/video/mp4/5/621541.mp4,Hotel de insectos,nombre,ciencia
/es.es/word/46096/comedero-colgante-para-pajaros/0/?q=comedero+colgante+para+p%C3%A1jaros,https://media.spreadthesign.com/video/mp4/5/623474.mp4,comedero colgante para pájaros,nombre,ciencia
/es.es/word/46093/contenedor-de-jardin-desplegable/0/?q=contenedor+de+jard%C3%ADn+desplegable,https://media.spreadthesign.com/video/mp4/5/624567.mp4,contenedor de jardín desplegable,nombre,ciencia
/es.es/word/46064/tijeras-de-jardin/0/?q=tijeras+de+jard%C3%ADn,https://media.spreadthesign.com/video/mp4/5/623453.mp4,tijeras de jardín,nombre,ciencia
/es.es/word/46066/mantillo-de-corteza/0/?q=mantillo+de+corteza,https://media.spreadthesign.com/video/mp4/5/619050.mp4,mantillo de corteza,nombre,ciencia
/es.es/word/4670/granja/0/?q=granja,https://media.spreadthesign.com/video/mp4/5/39502.mp4,granja,nombre,ciencia
/es.es/word/4674/arbusto/0/?q=arbusto,https://media.spreadthesign.com/video/mp4/5/39525.mp4,arbusto,nombre,ciencia
/es.es/word/4671/arbol/0/?q=%C3%A1rbol,https://media.spreadthesign.com/video/mp4/5/39512.mp4,árbol,nombre,ciencia
/es.es/word/4678/resina/0/?q=resina,https://media.spreadthesign.com/video/mp4/5/39548.mp4,resina,nombre,ciencia
/es.es/word/4675/invernadero/0/?q=invernadero,https://media.spreadthesign.com/video/mp4/5/39535.mp4,invernadero,nombre,ciencia
/es.es/word/4672/jardinero/0/?q=jardinero,https://media.spreadthesign.com/video/mp4/5/39514.mp4,jardinero,nombre,ciencia
/es.es/word/4679/seto-vivo/0/?q=seto+vivo,https://media.spreadthesign.com/video/mp4/5/39557.mp4,seto vivo,nombre,ciencia
/es.es/word/4676/foso/0/?q=foso,https://media.spreadthesign.com/video/mp4/5/39536.mp4,foso,nombre,ciencia
/es.es/word/4673/arbustos/0/?q=arbustos,https://media.spreadthesign.com/video/mp4/5/39522.mp4,arbustos,nombre,ciencia
/es.es/word/46481/ficus/0/?q=ficus,https://media.spreadthesign.com/video/mp4/5/618922.mp4,ficus,nombre,ciencia
/es.es/word/4649/tabla/0/?q=tabla,https://media.spreadthesign.com/video/mp4/5/39385.mp4,tabla,nombre,ciencia
/es.es/word/46439/manija-cierre/0/?q=manija+cierre,https://media.spreadthesign.com/video/mp4/5/618826.mp4,manija cierre,nombre,ciencia
/es.es/word/46437/mesa-de-diseccion/0/?q=mesa+de+disecci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/618803.mp4,mesa de disección,nombre,ciencia
/es.es/word/46148/contenedor-de-compost/0/?q=contenedor+de+compost,https://media.spreadthesign.com/video/mp4/5/621562.mp4,contenedor de compost,nombre,ciencia
/es.es/word/46145/arco-de-jardin/0/?q=arco+de+jard%C3%ADn,https://media.spreadthesign.com/video/mp4/5/623447.mp4,arco de jardín,nombre,ciencia
/es.es/word/46144/cortasetos-de-gasolina/0/?q=cortasetos+de+gasolina,https://media.spreadthesign.com/video/mp4/5/624546.mp4,cortasetos de gasolina,nombre,ciencia
/es.es/word/46149/conjunto-de-patio/0/?q=conjunto+de+patio,https://media.spreadthesign.com/video/mp4/5/624543.mp4,conjunto de patio,nombre,ciencia
/es.es/word/46146/termometro-de-jardin/0/?q=term%C3%B3metro+de+jard%C3%ADn,https://media.spreadthesign.com/video/mp4/5/623455.mp4,termómetro de jardín,nombre,ciencia
/es.es/word/46181/tanque-de-ondas/0/?q=tanque+de+ondas,https://media.spreadthesign.com/video/mp4/5/619143.mp4,tanque de ondas,nombre,ciencia
/es.es/word/46183/laboratorio-movil/0/?q=laboratorio+m%C3%B3vil,https://media.spreadthesign.com/video/mp4/5/619118.mp4,laboratorio móvil,nombre,ciencia
/es.es/word/4680/cortasetos/0/?q=cortasetos,https://media.spreadthesign.com/video/mp4/5/39560.mp4,cortasetos,nombre,ciencia
/es.es/word/4684/almiar/0/?q=almiar,https://media.spreadthesign.com/video/mp4/5/39584.mp4,almiar,nombre,ciencia
/es.es/word/4681/heno/0/?q=heno,https://media.spreadthesign.com/video/mp4/5/39570.mp4,heno,nombre,ciencia
/es.es/word/4682/horca/0/?q=horca,https://media.spreadthesign.com/video/mp4/5/39573.mp4,horca,nombre,ciencia
/es.es/word/4689/anillo-de-crecimiento/0/?q=anillo+de+crecimiento,https://media.spreadthesign.com/video/mp4/5/39617.mp4,anillo de crecimiento,nombre,ciencia
/es.es/word/4686/humus/0/?q=humus,https://media.spreadthesign.com/video/mp4/5/39596.mp4,humus,nombre,ciencia
/es.es/word/4683/bala-de-heno/0/?q=bala+de+heno,https://media.spreadthesign.com/video/mp4/5/39582.mp4,bala de heno,nombre,ciencia
/es.es/word/4657/rastrillo/0/?q=rastrillo,https://media.spreadthesign.com/video/mp4/5/39429.mp4,rastrillo,nombre,ciencia
/es.es/word/4659/renuevo/0/?q=renuevo,https://media.spreadthesign.com/video/mp4/5/420259.mp4,renuevo,nombre,ciencia
/es.es/word/46288/listado-con-nombres-de-los-huesos/0/?q=listado+con+nombres+de+los+huesos,https://media.spreadthesign.com/video/mp4/5/624369.mp4,listado con nombres de los huesos,nombre,ciencia
/es.es/word/46282/pata-delantera-del-caballo/0/?q=pata+delantera+del+caballo,https://media.spreadthesign.com/video/mp4/5/623570.mp4,pata delantera del caballo,nombre,ciencia
/es.es/word/46283/maxilar-del-caballo/0/?q=maxilar+del+caballo,https://media.spreadthesign.com/video/mp4/5/623571.mp4,maxilar del caballo,nombre,ciencia
/es.es/word/46221/rastrillo-de-cesped/0/?q=rastrillo+de+c%C3%A9sped,https://media.spreadthesign.com/video/mp4/5/624451.mp4,rastrillo de césped,nombre,ciencia
/es.es/word/46274/esqueleto-de-leon/0/?q=esqueleto+de+le%C3%B3n,https://media.spreadthesign.com/video/mp4/5/624367.mp4,esqueleto de león,nombre,ciencia
/es.es/word/46275/esqueleto-de-perro/0/?q=esqueleto+de+perro,https://media.spreadthesign.com/video/mp4/5/623557.mp4,esqueleto de perro,nombre,ciencia
/es.es/word/46292/esqueleto-de-gato/0/?q=esqueleto+de+gato,https://media.spreadthesign.com/video/mp4/5/623548.mp4,esqueleto de gato,nombre,ciencia
/es.es/word/46297/esqueleto-de-avestruz/0/?q=esqueleto+de+avestruz,https://media.spreadthesign.com/video/mp4/5/624380.mp4,esqueleto de avestruz,nombre,ciencia
/es.es/word/46294/tabla-de-nucleidos/0/?q=tabla+de+nucleidos,https://media.spreadthesign.com/video/mp4/5/619161.mp4,tabla de nucleidos,nombre,ciencia
/es.es/word/46291/esqueleto-de-caballo/0/?q=esqueleto+de+caballo,https://media.spreadthesign.com/video/mp4/5/623572.mp4,esqueleto de caballo,nombre,ciencia
/es.es/word/46260/pipeta-electronica/0/?q=pipeta+electr%C3%B3nica,https://media.spreadthesign.com/video/mp4/5/623559.mp4,pipeta electrónica,nombre,ciencia
/es.es/word/46263/portaobjetos-de-microscopio/0/?q=portaobjetos+de+microscopio+,https://media.spreadthesign.com/video/mp4/5/624377.mp4,portaobjetos de microscopio ,nombre,ciencia
/es.es/word/4690/mala-hierba/0/?q=mala+hierba,https://media.spreadthesign.com/video/mp4/5/39619.mp4,mala hierba,nombre,ciencia
/es.es/word/4697/agricultura/0/?q=agricultura,https://media.spreadthesign.com/video/mp4/5/39666.mp4,agricultura,nombre,ciencia
/es.es/word/4694/monton-de-compost/0/?q=mont%C3%B3n+de+compost,https://media.spreadthesign.com/video/mp4/5/39643.mp4,montón de compost,nombre,ciencia
/es.es/word/4691/germen/0/?q=germen,https://media.spreadthesign.com/video/mp4/5/39628.mp4,germen,nombre,ciencia
/es.es/word/4698/follaje/0/?q=follaje,https://media.spreadthesign.com/video/mp4/5/39669.mp4,follaje,nombre,ciencia
/es.es/word/4695/cercado/0/?q=cercado,https://media.spreadthesign.com/video/mp4/5/39655.mp4,cercado,nombre,ciencia
/es.es/word/4692/tuberculo/0/?q=tub%C3%A9rculo,https://media.spreadthesign.com/video/mp4/5/39630.mp4,tubérculo,nombre,ciencia
/es.es/word/46999/jardinera-pequena-para-patio/0/?q=Jardinera+peque%C3%B1a+para+patio,https://media.spreadthesign.com/video/mp4/5/625320.mp4,Jardinera pequeña para patio,nombre,ciencia
/es.es/word/4699/claro/0/?q=claro,https://media.spreadthesign.com/video/mp4/5/39680.mp4,claro,nombre,ciencia
/es.es/word/4693/brote/0/?q=brote,https://media.spreadthesign.com/video/mp4/5/39642.mp4,brote,nombre,ciencia
/es.es/word/4660/agricultura/0/?q=agricultura,https://media.spreadthesign.com/video/mp4/5/39442.mp4,agricultura,nombre,ciencia
/es.es/word/4667/forestar/0/?q=forestar,https://media.spreadthesign.com/video/mp4/5/39488.mp4,forestar,verbo,ciencia
/es.es/word/4661/tierra-de-labranza/0/?q=tierra+de+labranza,https://media.spreadthesign.com/video/mp4/5/39452.mp4,tierra de labranza,nombre,ciencia
/es.es/word/4662/espiga/0/?q=espiga,https://media.spreadthesign.com/video/mp4/5/39454.mp4,espiga,nombre,ciencia
/es.es/word/4669/brotar/0/?q=brotar,https://media.spreadthesign.com/video/mp4/5/39501.mp4,brotar,verbo,ciencia
/es.es/word/4666/rama/0/?q=rama,https://media.spreadthesign.com/video/mp4/5/39479.mp4,rama,nombre,ciencia
/es.es/word/4663/cultivo/0/?q=cultivo,https://media.spreadthesign.com/video/mp4/5/39465.mp4,cultivo,nombre,ciencia
/es.es/word/46359/sierra-de-autopsia/0/?q=sierra+de+autopsia,https://media.spreadthesign.com/video/mp4/5/615301.mp4,sierra de autopsia,nombre,ciencia
/es.es/word/430/problema/0/?q=problema,https://media.spreadthesign.com/video/mp4/5/4220.mp4,problema,nombre,ciencia
/es.es/word/43383/remolque-de-un-eje/0/?q=remolque+de+un+eje,https://media.spreadthesign.com/video/mp4/5/619929.mp4,remolque de un eje,nombre,ciencia
/es.es/word/1009/derretir/0/?q=derretir,https://media.spreadthesign.com/video/mp4/5/423961.mp4,derretir,verbo,ciencia
/es.es/word/1003/cerilla/0/?q=cerilla,https://media.spreadthesign.com/video/mp4/5/10039.mp4,cerilla,nombre,ciencia
/es.es/word/107/iman/0/?q=im%C3%A1n,https://media.spreadthesign.com/video/mp4/5/1057.mp4,imán,nombre,ciencia
/es.es/word/1071/lucio/0/?q=lucio,https://media.spreadthesign.com/video/mp4/5/10714.mp4,lucio,nombre,ciencia
/es.es/word/10857/contar/0/?q=contar,https://media.spreadthesign.com/video/mp4/5/151039.mp4,contar,verbo,ciencia
/es.es/word/10876/nieve/0/?q=nieve,https://media.spreadthesign.com/video/mp4/5/154358.mp4,nieve,nombre,ciencia
/es.es/word/10872/oso-panda/0/?q=oso+panda,https://media.spreadthesign.com/video/mp4/5/156587.mp4,oso panda,nombre,ciencia
/es.es/word/10844/caiman/0/?q=caim%C3%A1n,https://media.spreadthesign.com/video/mp4/5/330479.mp4,caimán,nombre,ciencia
/es.es/word/10898/pantera/0/?q=pantera,https://media.spreadthesign.com/video/mp4/5/148303.mp4,pantera,nombre,ciencia
/es.es/word/10897/pensamiento/0/?q=pensamiento,https://media.spreadthesign.com/video/mp4/5/148302.mp4,pensamiento,nombre,ciencia
/es.es/word/10866/hoja/0/?q=hoja,https://media.spreadthesign.com/video/mp4/5/175639.mp4,hoja,nombre,ciencia
/es.es/word/1021/seta/0/?q=seta,https://media.spreadthesign.com/video/mp4/5/10218.mp4,seta,nombre,ciencia
/es.es/word/10907/periquito/0/?q=periquito,https://media.spreadthesign.com/video/mp4/5/148305.mp4,periquito,nombre,ciencia
/es.es/word/1090/camaron/0/?q=camar%C3%B3n,https://media.spreadthesign.com/video/mp4/5/10899.mp4,camarón,nombre,ciencia
/es.es/word/10978/perpendicular/0/?q=perpendicular,https://media.spreadthesign.com/video/mp4/5/156774.mp4,perpendicular,adjetivo,ciencia
/es.es/word/10945/zarpa/0/?q=zarpa,https://media.spreadthesign.com/video/mp4/5/148323.mp4,zarpa,nombre,ciencia
/es.es/word/10947/huella-de-animal/0/?q=huella+de+animal,https://media.spreadthesign.com/video/mp4/5/148325.mp4,huella de animal,nombre,ciencia
/es.es/word/10988/comida-para-moscotas/0/?q=comida+para+moscotas,https://media.spreadthesign.com/video/mp4/5/151192.mp4,comida para moscotas,nombre,ciencia
/es.es/word/10985/cama-para-la-mascota/0/?q=cama+para+la+mascota,https://media.spreadthesign.com/video/mp4/5/148204.mp4,cama para la mascota,nombre,ciencia
/es.es/word/10987/transportin/0/?q=transport%C3%ADn,https://media.spreadthesign.com/video/mp4/5/157613.mp4,transportín,nombre,ciencia
/es.es/word/10984/mascota/0/?q=mascota,https://media.spreadthesign.com/video/mp4/5/148340.mp4,mascota,nombre,ciencia
/es.es/word/10989/comedero-de-la-mascota/0/?q=comedero+de+la+mascota,https://media.spreadthesign.com/video/mp4/5/148208.mp4,comedero de la mascota,nombre,ciencia
/es.es/word/10986/cuidado-de-la-mascota/0/?q=cuidado+de+la+mascota,https://media.spreadthesign.com/video/mp4/5/148205.mp4,cuidado de la mascota,nombre,ciencia
/es.es/word/10981/transpirar/0/?q=transpirar,https://media.spreadthesign.com/video/mp4/5/156827.mp4,transpirar,verbo,ciencia
/es.es/word/10954/picar/0/?q=picar,https://media.spreadthesign.com/video/mp4/5/183281.mp4,picar,verbo,ciencia
/es.es/word/10951/pico/0/?q=pico,https://media.spreadthesign.com/video/mp4/5/148327.mp4,pico,nombre,ciencia
/es.es/word/10953/china/0/?q=china,https://media.spreadthesign.com/video/mp4/5/148328.mp4,china,nombre,ciencia
/es.es/word/10922/guarda-forestal/0/?q=guarda+forestal,https://media.spreadthesign.com/video/mp4/5/148313.mp4,guarda forestal,nombre,ciencia
/es.es/word/1092/prensar/0/?q=prensar,https://media.spreadthesign.com/video/mp4/5/10916.mp4,prensar,verbo,ciencia
/es.es/word/10998/fisico/0/?q=f%C3%ADsico,https://media.spreadthesign.com/video/mp4/5/175813.mp4,físico,adjetivo,ciencia
/es.es/word/10990/juguete-de-la-mascota/0/?q=juguete+de+la+mascota,https://media.spreadthesign.com/video/mp4/5/148210.mp4,juguete de la mascota,nombre,ciencia
/es.es/word/10991/cuenco-para-el-agua-de-la-mascota/0/?q=cuenco+para+el+agua+de+la+mascota,https://media.spreadthesign.com/video/mp4/5/148211.mp4,cuenco para el agua de la mascota,nombre,ciencia
/es.es/word/10930/particula/0/?q=part%C3%ADcula,https://media.spreadthesign.com/video/mp4/5/148315.mp4,partícula,nombre,ciencia
/es.es/word/17001/vasos-comunicantes/0/?q=vasos+comunicantes,https://media.spreadthesign.com/video/mp4/5/298771.mp4,vasos comunicantes,nombre,ciencia
/es.es/word/17049/canal-auditivo/0/?q=canal+auditivo,https://media.spreadthesign.com/video/mp4/5/275867.mp4,canal auditivo,nombre,ciencia
/es.es/word/17045/servicios-culturales/0/?q=servicios+culturales,https://media.spreadthesign.com/video/mp4/5/288127.mp4,servicios culturales,nombre,ciencia
/es.es/word/17043/producto-quimico/0/?q=producto+qu%C3%ADmico,https://media.spreadthesign.com/video/mp4/5/284706.mp4,producto químico,nombre,ciencia
/es.es/word/17014/sistema-digestivo/0/?q=sistema+digestivo,https://media.spreadthesign.com/video/mp4/5/298084.mp4,sistema digestivo,nombre,ciencia
/es.es/word/1708/rio/0/?q=r%C3%ADo,https://media.spreadthesign.com/video/mp4/5/16985.mp4,río,nombre,ciencia
/es.es/word/17050/timpano/0/?q=t%C3%ADmpano,https://media.spreadthesign.com/video/mp4/5/298742.mp4,tímpano,nombre,ciencia
/es.es/word/170/relampago/0/?q=rel%C3%A1mpago,https://media.spreadthesign.com/video/mp4/5/1673.mp4,relámpago,nombre,ciencia
/es.es/word/17065/resistencia-electrica/0/?q=resistencia+el%C3%A9ctrica,https://media.spreadthesign.com/video/mp4/5/288005.mp4,resistencia eléctrica,nombre,ciencia
/es.es/word/17034/comarca-agricola/0/?q=comarca+agr%C3%ADcola,https://media.spreadthesign.com/video/mp4/5/278561.mp4,comarca agrícola,nombre,ciencia
/es.es/word/1772/mundo/0/?q=mundo,https://media.spreadthesign.com/video/mp4/5/17632.mp4,mundo,nombre,ciencia
/es.es/word/1773/luna/0/?q=luna,https://media.spreadthesign.com/video/mp4/5/17642.mp4,luna,nombre,ciencia
/es.es/word/17400/punto-medio/0/?q=punto+medio,https://media.spreadthesign.com/video/mp4/5/299161.mp4,punto medio,nombre,ciencia
/es.es/word/17402/plantas-medicinales/0/?q=plantas+medicinales,https://media.spreadthesign.com/video/mp4/5/284619.mp4,plantas medicinales,nombre,ciencia
/es.es/word/17472/neptuno/0/?q=Neptuno,https://media.spreadthesign.com/video/mp4/5/230199.mp4,Neptuno,nombre,ciencia
/es.es/word/17412/mercurio/0/?q=Mercurio,https://media.spreadthesign.com/video/mp4/5/276026.mp4,Mercurio,nombre,ciencia
/es.es/word/17411/menstruacion/0/?q=menstruaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/281359.mp4,menstruación,nombre,ciencia
/es.es/word/17413/mercurio/0/?q=mercurio,https://media.spreadthesign.com/video/mp4/5/281364.mp4,mercurio,nombre,ciencia
/es.es/word/17424/mineria/0/?q=miner%C3%ADa,https://media.spreadthesign.com/video/mp4/5/281381.mp4,minería,nombre,ciencia
/es.es/word/17421/ordenar/0/?q=orde%C3%B1ar,https://media.spreadthesign.com/video/mp4/5/282609.mp4,ordeñar,verbo,ciencia
/es.es/word/17466/una/0/?q=u%C3%B1a,https://media.spreadthesign.com/video/mp4/5/298764.mp4,uña,nombre,ciencia
